restaurant_name,review_text
Bistrot Cuisine Du Comptoir,"We stumbled upon this Lyon gem while exploring the Presqu'île and were blown away. Our waiter disappeared for long stretches and refills were never offered proactively. Three stars feels right - solid, reliable, but not exceptional."
Bistrot Cuisine Du Comptoir,"After a long day of sightseeing, this bistrot was exactly what we needed. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. A genuinely outstanding salade lyonnaise: properly dressed, lardons beautifully crisped."
Bistrot Cuisine Du Comptoir,"After a long day of sightseeing, this bistrot was exactly what we needed. We were made to feel hurried throughout the meal, particularly toward the end. Worth trying once, though we are not certain we would return."
Bistrot Cuisine Du Comptoir,Booked on a whim after walking past and noticing how busy it was - the right call. The wine list is compact but very well chosen with some excellent value at the mid-price level. A wonderful evening from start to finish. Highly recommended.
Bistrot Cuisine Du Comptoir,This is the kind of authentic French restaurant that feels increasingly hard to find. The pike quenelle with Nantua sauce was a love letter to the Lyon culinary tradition. Every dish arrived beautifully presented without feeling overthought or fussy. Everything about it was right. A true gem of the Lyon dining scene.
Bistrot Cuisine Du Comptoir,We dined here on a recommendation from our hotel concierge and were not disappointed. The gratin dauphinois came out of the oven bubbling and golden and tasted exactly as it should. The pacing of the meal was exactly right - unhurried but never dragging.
Bistrot Cuisine Du Comptoir,"We dined here on a recommendation from our hotel concierge and were not disappointed. Several dishes arrived at different times, leaving one of our party waiting while the other ate. Worth trying once, though we are not certain we would return."
Bistrot Cuisine Du Comptoir,"The terrace was bathed in evening light and the atmosphere was simply magical. The tablier de sapeur was crispy on the outside, tender within and came with a razor-sharp mustard sauce. The bread course alone would have been worth the visit. Do not miss it if you are anywhere near Lyon."
Bistrot Cuisine Du Comptoir,"After a long day of sightseeing, this bistrot was exactly what we needed. The pike quenelle with Nantua sauce was a love letter to the Lyon culinary tradition. The room has real warmth to it - a combination of the lighting, the décor and the noise level. A restaurant we will be coming back to without any hesitation."
Bistrot Cuisine Du Comptoir,Brought my parents here on their first visit to Lyon and they are still talking about it. The kitchen's timing was off throughout and mains arrived before the starters were finished. Some genuinely good moments but enough to give us pause before booking again.
Bistrot Nouveau Aux Vieux,"Brought my parents here on their first visit to Lyon and they are still talking about it. Our waiter disappeared for long stretches and refills were never offered proactively. Three stars feels right - solid, reliable, but not exceptional."
Bistrot Nouveau Aux Vieux,We celebrated my husband's retirement dinner here and it was a wonderfully memorable evening. The poulet de Bresse was the finest chicken dish we have ever eaten - extraordinary produce. One of the standout meals of our trip - possibly the best.
Bistrot Nouveau Aux Vieux,"This is the kind of authentic French restaurant that feels increasingly hard to find. The chef came out to check on us at the end of the meal, which was a charming touch. A meal we will be talking about for a long time."
